t;houseId;Q;Ta;G
03/02/2011;13;NA;1.839598264;17.58816344
04/02/2011;13;NA;3.343973264;59.14818113
05/02/2011;13;NA;5.104537847;30.91287911
06/02/2011;13;NA;6.030425694;18.91061108
07/02/2011;13;NA;4.749563889;24.20689127
08/02/2011;13;NA;NA;NA
09/02/2011;13;NA;4.102776389;54.07508486
10/02/2011;13;NA;3.173151042;48.781598
11/02/2011;13;NA;3.477860764;22.25764698
12/02/2011;13;NA;2.1002875;47.5059227
13/02/2011;13;NA;-1.780419097;90.5366869
14/02/2011;13;NA;-0.883558681;25.45264954
15/02/2011;13;NA;-1.182693056;41.45507864
16/02/2011;13;NA;-2.779338194;18.38080815
17/02/2011;13;NA;-1.335811111;49.74106052
18/02/2011;13;NA;-1.664322569;72.44302398
19/02/2011;13;NA;-2.019031944;25.54680749
20/02/2011;13;NA;-3.149556944;90.45704838
21/02/2011;13;NA;-3.700278125;75.56956255
22/02/2011;13;NA;-4.001290972;35.69300475
23/02/2011;13;NA;-4.473812153;50.96642599
24/02/2011;13;NA;-4.921626736;90.89358038
25/02/2011;13;NA;-2.006154514;74.36053967
26/02/2011;13;NA;0.021143056;89.35877455
27/02/2011;13;NA;0.960015972;113.8158398
28/02/2011;13;NA;-2.021972917;34.85833694
01/03/2011;13;NA;-1.161979861;41.33284469
02/03/2011;13;NA;-0.580946181;32.92383611
03/03/2011;13;NA;-2.098925694;26.25805405
04/03/2011;13;NA;-2.621660417;28.95923008
05/03/2011;13;NA;0.079022917;90.12362586
06/03/2011;13;NA;2.537521875;151.5745102
07/03/2011;13;NA;-0.797023958;160.9896857
08/03/2011;13;NA;-0.299055556;163.2988574
09/03/2011;13;NA;0.927669097;159.678197
10/03/2011;13;NA;2.042122917;40.7925357
11/03/2011;13;NA;3.728238542;29.45093436
12/03/2011;13;NA;3.453687847;102.3713408
13/03/2011;13;NA;4.869457639;123.1958398
14/03/2011;13;NA;7.345369444;93.30994048
15/03/2011;13;NA;6.2433875;42.44076812
16/03/2011;13;NA;1.341531597;40.52309677
17/03/2011;13;NA;0.445997569;128.9175139
18/03/2011;13;NA;1.028572569;45.097572
19/03/2011;13;NA;2.477771528;59.03274726
20/03/2011;13;NA;3.185528819;163.0324255
21/03/2011;13;NA;3.277212153;150.1732667
22/03/2011;13;NA;4.408895139;99.4884934
23/03/2011;13;NA;6.922773958;200.8729429
24/03/2011;13;NA;6.063497222;199.5816565
25/03/2011;13;NA;7.589548958;210.5643112
26/03/2011;13;NA;5.459701736;115.8747825
27/03/2011;13;NA;1.401054018;195.3989573
28/03/2011;13;NA;NA;NA
29/03/2011;13;NA;3.970952431;227.7062625
30/03/2011;13;NA;4.933345139;133.6396892
31/03/2011;13;NA;6.000691667;88.53165363
01/04/2011;13;NA;8.138864236;60.8782862
02/04/2011;13;NA;9.202247222;162.894833
03/04/2011;13;NA;12.76864931;172.4166114
04/04/2011;13;NA;9.47958125;139.0086455
05/04/2011;13;NA;8.129174653;197.6100286
06/04/2011;13;NA;7.57215;60.0217841
07/04/2011;13;NA;9.564665278;76.83659068
08/04/2011;13;NA;8.311596181;197.7472014
09/04/2011;13;NA;7.408597917;133.9399934
10/04/2011;13;NA;7.746721528;249.2096091
11/04/2011;13;NA;9.798917708;238.7873946
12/04/2011;13;NA;9.856149306;238.0398722
13/04/2011;13;NA;6.899680556;145.4049798
14/04/2011;13;NA;6.360121875;130.7374455
15/04/2011;13;NA;6.409184028;261.1309429
16/04/2011;13;NA;8.740944444;270.3671605
17/04/2011;13;NA;9.611118403;175.7712116
18/04/2011;13;NA;8.999938542;215.3856165
19/04/2011;13;NA;9.561050347;280.8878307
20/04/2011;13;NA;11.14338403;263.6050719
21/04/2011;13;NA;13.27858819;250.157849
22/04/2011;13;NA;13.79207674;273.6200947
23/04/2011;13;NA;13.20411632;279.3690076
24/04/2011;13;NA;13.04512153;289.9764564
25/04/2011;13;NA;12.32900556;294.6487108
26/04/2011;13;NA;13.44071146;293.3009073
27/04/2011;13;NA;13.73715035;283.3015991
28/04/2011;13;NA;12.32039479;217.7685497
29/04/2011;13;NA;11.36538785;241.618455
30/04/2011;13;NA;11.19360694;303.1210146
01/05/2011;13;NA;10.23145625;317.5208521
02/05/2011;13;NA;8.918043056;258.2070018
03/05/2011;13;NA;6.952322917;262.0010578
04/05/2011;13;NA;6.421061111;228.6361098
05/05/2011;13;NA;6.678505208;269.9207346
06/05/2011;13;NA;9.000267014;310.0949805
07/05/2011;13;NA;12.27783854;314.5117316
08/05/2011;13;NA;13.66921597;322.0318148
09/05/2011;13;NA;12.72663021;336.0592989
10/05/2011;13;NA;15.13882569;321.1111475
11/05/2011;13;NA;16.1468309;251.1317108
12/05/2011;13;NA;14.30097639;224.3421814
13/05/2011;13;NA;13.04690069;217.2942836
14/05/2011;13;NA;11.55253299;248.6671578
15/05/2011;13;NA;10.37277049;171.0075034
16/05/2011;13;NA;9.775496181;216.3296237
17/05/2011;13;NA;10.41644375;118.2598085
18/05/2011;13;NA;11.48707535;174.691851
19/05/2011;13;NA;13.62878403;126.4276974
20/05/2011;13;NA;12.88384514;240.7515732
21/05/2011;13;NA;12.53662569;317.0173889
22/05/2011;13;NA;14.64637361;318.3816172
23/05/2011;13;NA;NA;NA
24/05/2011;13;NA;NA;NA
25/05/2011;13;NA;10.94130382;232.7349625
26/05/2011;13;NA;11.2772941;312.7710041
27/05/2011;13;NA;13.53345799;229.5245586
28/05/2011;13;NA;11.29016146;139.8908565
29/05/2011;13;NA;11.19319965;162.7897175
30/05/2011;13;NA;12.12711736;141.5010194
31/05/2011;13;NA;16.63366007;295.9312663
01/06/2011;13;NA;13.42808785;143.9616479
02/10/2008;14;NA;9.599246181;63.70047469
03/10/2008;14;NA;10.28563368;111.4144806
04/10/2008;14;NA;9.957948264;116.6804348
05/10/2008;14;NA;8.391128472;116.5485803
06/10/2008;14;NA;9.122251389;54.3847765
07/10/2008;14;NA;9.0405625;153.753525
08/10/2008;14;NA;11.54950625;94.66214281
09/10/2008;14;NA;12.5965375;71.94746521
10/10/2008;14;NA;11.68314826;142.5041453
11/10/2008;14;NA;12.08382449;83.30114316
12/10/2008;14;NA;13.27381597;71.66152793
13/10/2008;14;NA;13.75876563;105.0506947
14/10/2008;14;NA;13.04140035;67.45140086
15/10/2008;14;NA;13.08541458;86.65479003
16/10/2008;14;NA;12.0422434;37.92061736
17/10/2008;14;NA;8.844738194;35.04189688
18/10/2008;14;NA;9.253346181;118.934488
19/10/2008;14;NA;9.752503472;29.95766713
20/10/2008;14;NA;11.44952674;69.56139465
21/10/2008;14;NA;12.18257326;105.6443806
22/10/2008;14;NA;10.64698507;46.65239089
23/10/2008;14;NA;8.408279861;75.31401227
24/10/2008;14;NA;9.086029861;99.56378223
25/10/2008;14;NA;8.907695139;20.14790987
26/10/2008;14;NA;9.027257986;92.56783649
27/10/2008;14;NA;10.45674627;11.85988682
28/10/2008;14;NA;7.490542535;56.69117814
29/10/2008;14;NA;6.294115347;68.0553458
30/10/2008;14;NA;4.40963125;77.01987903
31/10/2008;14;NA;4.377325;36.34483363
01/11/2008;14;NA;3.788580208;83.87977002
02/11/2008;14;NA;5.938200347;32.69597239
03/11/2008;14;NA;7.842928819;16.61735148
04/11/2008;14;NA;7.953192014;18.83350071
05/11/2008;14;NA;7.955637847;9.616181655
06/11/2008;14;NA;8.170437847;12.54348518
07/11/2008;14;NA;8.6134875;12.07414012
08/11/2008;14;NA;8.875979167;7.255900972
09/11/2008;14;NA;7.6525125;28.65215361
10/11/2008;14;NA;7.028564583;37.26806373
11/11/2008;14;NA;8.959092708;36.20507227
12/11/2008;14;NA;8.35045;25.15667096
13/11/2008;14;NA;6.795908333;15.98888057
14/11/2008;14;NA;6.294843403;45.69757058
15/11/2008;14;NA;9.054169444;11.14669179
16/11/2008;14;NA;9.471522569;10.8801234
17/11/2008;14;NA;6.405257986;33.37114834
18/11/2008;14;NA;3.768064236;52.18911116
19/11/2008;14;NA;5.042286458;19.05520693
20/11/2008;14;NA;7.403356944;14.39394811
21/11/2008;14;NA;5.750870139;32.10384802
22/11/2008;14;NA;1.023155556;50.38455208
23/11/2008;14;NA;0.593445139;51.13173709
24/11/2008;14;NA;0.620422917;43.78540116
25/11/2008;14;NA;0.005795833;47.77858231
26/11/2008;14;NA;1.083604514;46.48512307
27/11/2008;14;NA;5.755926389;13.27751928
28/11/2008;14;NA;7.26610625;7.753053212
29/11/2008;14;NA;4.662204514;16.4423383
30/11/2008;14;NA;1.908495833;7.719791701
01/12/2008;14;NA;2.712947917;8.553098356
02/12/2008;14;NA;2.586505208;20.80826781
03/12/2008;14;NA;2.678575347;14.41739124
04/12/2008;14;NA;0.602563889;6.871117917
05/12/2008;14;2.417647081;1.231940278;16.9126043
06/12/2008;14;3.681944432;4.048460069;8.867398785
07/12/2008;14;3.518749985;3.579759028;9.988343235
08/12/2008;14;3.781249984;3.424258681;25.77964491
09/12/2008;14;3.342361106;5.293059375;6.710175758
10/12/2008;14;3.577777789;2.70665;9.25503261
11/12/2008;14;3.818750005;0.55979375;35.11145193
12/12/2008;14;3.706992989;1.006252778;9.185871476
13/12/2008;14;3.887586221;0.748823958;18.67131856
14/12/2008;14;3.922222204;1.797163889;6.735438368
15/12/2008;14;3.861805557;3.16466875;9.775742384
16/12/2008;14;3.790972222;2.704770833;3.606445266
17/12/2008;14;3.416666654;3.107435764;6.794826956
18/12/2008;14;3.550694435;2.154055082;5.619429933
19/12/2008;14;3.719444442;2.336688889;14.91876372
20/12/2008;14;3.493055557;4.123569792;30.09063896
21/12/2008;14;3.611111105;5.624380556;19.51634058
22/12/2008;14;3.579861113;5.903403125;11.55662516
23/12/2008;14;3.45555556;6.297672222;23.56459343
24/12/2008;14;3.481249998;4.545383681;21.56465404
25/12/2008;14;3.309090904;4.940600694;24.18611568
26/12/2008;14;NA;1.880390972;9.560610069
27/12/2008;14;NA;0.655636806;14.16050944
28/12/2008;14;NA;0.878119097;12.0335009
29/12/2008;14;NA;1.791438542;9.743285162
30/12/2008;14;NA;0.810637153;20.58216196
31/12/2008;14;NA;-2.005790278;28.66136586
01/01/2009;14;NA;-1.863356944;15.7029646
02/01/2009;14;NA;-0.619622569;24.88860846
03/01/2009;14;NA;-2.342693056;32.64679935
04/01/2009;14;NA;1.073038889;18.29367214
05/01/2009;14;NA;-0.960651389;12.2634846
06/01/2009;14;NA;-5.621720833;41.20874414
07/01/2009;14;NA;-2.0797375;25.93415698
08/01/2009;14;NA;-1.182199306;40.97706099
09/01/2009;14;NA;-1.051914931;32.98955112
10/01/2009;14;NA;3.174048611;22.66224878
11/01/2009;14;NA;1.103219444;15.51929108
12/01/2009;14;NA;-0.353341667;29.34220693
13/01/2009;14;NA;2.993771875;28.16925384
14/01/2009;14;NA;3.335431597;6.542259693
15/01/2009;14;NA;3.195505903;14.27464052
16/01/2009;14;NA;2.204100694;19.51938587
17/01/2009;14;NA;0.636536458;15.66975178
18/01/2009;14;NA;0.498675694;8.093018576
19/01/2009;14;NA;2.874973264;7.273529375
20/01/2009;14;NA;1.955811111;26.26542626
21/01/2009;14;NA;2.991767708;29.88359923
22/01/2009;14;2.900000095;0.884993056;48.49751042
23/01/2009;14;3.979166652;1.273037153;39.13058014
24/01/2009;14;4.197222218;0.817461458;11.37767114
25/01/2009;14;4.251388874;1.841737153;23.37009914
26/01/2009;14;4.106944452;1.4910875;22.66583722
27/01/2009;14;4.125694459;0.082489236;12.40951674
28/01/2009;14;4.156944455;0.144273611;27.07908698
29/01/2009;14;4.541605848;-1.321969792;24.60793971
30/01/2009;14;4.779389312;-1.814803472;34.91974742
31/01/2009;14;4.798611091;-1.084666319;44.12443844
01/02/2009;14;4.361805563;0.249290625;31.5293831
02/02/2009;14;4.951388876;-1.072013889;25.95572106
03/02/2009;14;4.436805545;-0.461027431;14.96249825
04/02/2009;14;4.490909095;0.292887153;13.32600771
05/02/2009;14;4.231468529;0.643831597;9.167716892
06/02/2009;14;3.702857137;0.942191667;17.08389951
07/02/2009;14;NA;3.803412847;24.22129808
08/02/2009;14;NA;1.986661806;21.8222534
09/02/2009;14;NA;0.27079375;65.89351663
10/02/2009;14;NA;-0.096419792;27.47077666
11/02/2009;14;NA;-0.155098958;13.89895106
12/02/2009;14;NA;-0.880513194;59.36422736
13/02/2009;14;NA;-2.752144444;98.42675671
14/02/2009;14;NA;-2.918055903;56.51763476
15/02/2009;14;NA;-2.420110069;102.1418741
16/02/2009;14;NA;0.348607639;43.70551469
17/02/2009;14;NA;0.735522569;35.58204273
18/02/2009;14;NA;-2.219953125;103.119136
19/02/2009;14;NA;-1.64929375;49.39417452
20/02/2009;14;NA;0.695319792;22.77194762
21/02/2009;14;NA;0.53945625;24.72222677
22/02/2009;14;NA;1.4574;51.11207671
23/02/2009;14;NA;4.777880903;57.6193701
24/02/2009;14;NA;2.935899362;101.4595061
25/02/2009;14;NA;1.127668924;85.56136884
26/02/2009;14;NA;3.838421181;21.12590522
27/02/2009;14;NA;4.338805764;48.7235111
28/02/2009;14;NA;3.938932986;67.49897515
01/03/2009;14;NA;2.783472222;41.97205324
02/03/2009;14;NA;3.25121331;24.83749984
03/03/2009;14;NA;4.115655208;47.3058263
04/03/2009;14;NA;4.852986111;75.80365741
05/03/2009;14;NA;3.494981944;128.0048482
06/03/2009;14;3.369999995;3.240989074;40.44399852
07/03/2009;14;4.213286732;2.371320486;21.95387223
08/03/2009;14;3.831249985;2.139164514;57.90744043
09/03/2009;14;3.806249999;3.743194444;79.94925463
10/03/2009;14;3.835664342;2.972360069;52.30950976
11/03/2009;14;3.685314695;4.125148264;106.6309506
12/03/2009;14;3.391608404;4.204775694;135.9444122
13/03/2009;14;3.867132859;3.930192014;31.55360198
14/03/2009;14;3.46783217;5.523550694;87.8576167
15/03/2009;14;3.613986009;5.292569444;73.04736574
16/03/2009;14;3.618881124;5.317361111;52.57809375
17/03/2009;14;3.028671336;5.633958333;68.81631944
18/03/2009;14;3.177622387;5.634791667;206.5798079
19/03/2009;14;2.825874126;4.656880556;181.7747248
20/03/2009;14;2.878321676;3.807523264;192.4852227
21/03/2009;14;2.909027765;2.366853409;200.9959034
22/03/2009;14;3.918055553;2.611631944;48.11322348
23/03/2009;14;3.31180555;6.007096181;143.3225373
24/03/2009;14;3.81527778;3.781532986;69.7520693
25/03/2009;14;3.673426557;0.423984995;194.0174594
26/03/2009;14;4.533898315;0.795638194;56.61828273
27/03/2009;14;NA;3.195792361;51.89094453
28/03/2009;14;NA;4.560428819;154.7364137
29/03/2009;14;NA;4.620802431;105.6724883
30/03/2009;14;NA;4.672723342;110.049559
31/03/2009;14;NA;4.151098611;183.4671267
01/04/2009;14;NA;6.292978125;82.96610209
02/04/2009;14;NA;7.040993403;70.23566255
03/04/2009;14;NA;4.848026389;83.51095499
04/04/2009;14;NA;7.037979514;245.9395575
05/04/2009;14;NA;9.221022222;183.6858585
06/04/2009;14;NA;7.250077778;224.1530114
07/04/2009;14;NA;7.185771181;222.640503
08/04/2009;14;NA;9.806759375;211.2351112
09/04/2009;14;NA;10.11322431;186.4528453
10/04/2009;14;NA;9.590490625;237.9993926
11/04/2009;14;NA;10.17126806;267.3529454
12/04/2009;14;NA;10.0075184;250.9414977
13/04/2009;14;NA;9.518541667;272.2930127
14/04/2009;14;NA;9.872152778;227.5385891
15/04/2009;14;NA;11.23424531;229.9223434
16/04/2009;14;NA;9.487003125;258.7767197
17/04/2009;14;1.861224464;8.658276815;269.5277425
18/04/2009;14;1.820138865;8.140843403;291.9671186
19/04/2009;14;1.812499977;9.358410764;299.0296113
20/04/2009;14;1.877777771;6.794406944;307.2329186
21/04/2009;14;1.806944427;8.882761458;305.5208832
22/04/2009;14;1.821527754;9.298367708;302.6391722
23/04/2009;14;1.897222204;6.932492708;108.5231808
24/04/2009;14;1.836111085;9.822319792;297.9791476
25/04/2009;14;1.854861097;10.23582986;311.3966173
26/04/2009;14;1.813194424;11.53938611;285.3798184
27/04/2009;14;1.724305571;14.79911458;260.1911792
28/04/2009;14;1.676388912;13.0316684;192.1230352
29/04/2009;14;1.66736114;13.06433264;211.3556535
30/04/2009;14;0.881944456;13.06393854;224.157166
01/05/2009;14;0.868749994;13.39828403;293.2624016
02/05/2009;14;0.922916659;11.33821806;319.2889764
03/05/2009;14;0.947222215;12.38914896;310.9869241
04/05/2009;14;1.488888881;9.278736111;136.0163491
05/05/2009;14;1.790972224;8.51085;259.8426032
06/05/2009;14;1.626388915;9.690108681;214.330067
07/05/2009;14;1.627083351;9.287104861;259.6029582
08/05/2009;14;1.630555576;10.7647875;141.8576023
09/05/2009;14;1.692361126;11.28411424;201.1192747
10/05/2009;14;1.618055575;11.88305069;285.1214286
11/05/2009;14;1.738194459;10.57423958;323.3900683
12/05/2009;14;1.581250014;9.591342014;307.5771201
13/05/2009;14;1.224305569;10.90290868;285.1433589
14/05/2009;14;1.111805559;11.84413785;322.6479993
15/05/2009;14;1.233333353;11.15975833;338.0510613
16/05/2009;14;1.155555567;10.96210347;263.941588
17/05/2009;14;1.079861128;11.25921007;176.0031631
18/05/2009;14;1.147222238;11.36529132;130.9515731
19/05/2009;14;1.073611128;13.69172153;255.4858487
20/05/2009;14;1.043750009;14.5743809;275.6633247
21/05/2009;14;1.02152778;14.14933021;347.6750312
22/05/2009;14;0.985416663;13.71163646;245.9384365
23/05/2009;14;1.004861112;11.51011944;245.3440223
24/05/2009;14;1.027777784;12.01732049;294.8410862
25/05/2009;14;0.995833331;14.24739688;287.4478275
26/05/2009;14;0.974305549;13.71820069;350.7742187
27/05/2009;14;0.979861104;15.33669132;230.7754549
28/05/2009;14;1.005555554;12.12881458;268.8531563
29/05/2009;14;1.030555561;11.30688264;318.9425375
30/05/2009;14;1.040972229;13.57585833;370.3560064
31/05/2009;14;0.996527776;15.84975694;345.6312313
01/06/2009;14;1.00902777;17.45866111;347.5741786
02/06/2009;14;0.843055554;18.57579201;346.4755224
03/06/2009;14;0.819444446;14.64623854;339.0972132
04/06/2009;14;0.754861105;10.52298333;229.6478081
05/06/2009;14;0.941666657;9.350228472;289.2757159
06/06/2009;14;0.979166662;9.530501042;225.8073337
07/06/2009;14;0.980555551;11.22034271;250.0008517
08/06/2009;14;1.122222212;11.79884722;233.9858477
09/06/2009;14;1.002083334;12.06720729;233.7590831
10/06/2009;14;0.988888887;12.07800382;149.0611178
11/06/2009;14;1.001388888;12.68147292;146.0593808
12/06/2009;14;1.15694445;8.844336458;60.79540222
13/06/2009;14;1.284722227;10.70738507;218.9683747
14/06/2009;14;1.151388905;11.43539271;345.8341062
15/06/2009;14;1.143055571;13.84233785;292.5556579
16/06/2009;14;0.978472218;11.88330243;352.3961318
17/06/2009;14;1.045138884;10.84974236;278.3657522
18/06/2009;14;1.022916662;13.84367569;336.6176311
19/06/2009;14;0.93680555;14.53888194;301.9273784
20/06/2009;14;0.959027773;12.61434132;207.1222311
21/06/2009;14;1.070833329;13.20773333;292.327953
22/06/2009;14;0.934722217;13.40555556;251.1247162
23/06/2009;14;0.896527773;15.98234375;316.6788906
24/06/2009;14;0.891666654;16.66891944;361.8982357
25/06/2009;14;0.733333333;17.59999375;334.8244188
26/06/2009;14;0.695138891;17.84129896;202.4042479
27/06/2009;14;0.635416672;17.87901354;333.5091353
28/06/2009;14;0.22152778;16.88691042;295.3707334
29/06/2009;14;0.134722225;17.570775;270.0800702
30/06/2009;14;0.136111113;17.84246146;251.5593568
01/07/2009;14;0.137500002;21.71388889;276.4858673
02/07/2009;14;0.156944447;21.58425694;284.1891565
03/07/2009;14;0.099305557;21.81516458;332.4310728
04/07/2009;14;0.111111113;22.65041389;337.799589
05/07/2009;14;0.110416668;19.72373368;181.9768124
06/07/2009;14;0.215972228;19.55904965;261.6751924
07/07/2009;14;0.037500001;18.71716146;247.9263346
08/07/2009;14;0.004166667;17.71606424;271.2395777
09/07/2009;14;0;15.99691007;236.3371513
10/07/2009;14;0.004166667;14.71081806;299.2963129
11/07/2009;14;0.217361117;14.81005694;232.2543502
12/07/2009;14;0.316666675;14.28107813;235.7409766
13/07/2009;14;0.291666672;16.31698264;214.5745998
14/07/2009;14;0.22430556;18.11879896;253.5652419
15/07/2009;14;0.155555559;19.64500729;255.846933
16/07/2009;14;0.112500002;20.4131434;257.7224915
17/07/2009;14;0.099305557;19.91874306;307.3891115
18/07/2009;14;0.143055558;19.47027743;164.8176017
19/07/2009;14;0.100694446;17.41208472;149.9197409
20/07/2009;14;0.123611113;17.10623993;230.5969613
21/07/2009;14;0.108333335;15.31906076;231.4357533
22/07/2009;14;0.10277778;17.54879653;283.1813497
23/07/2009;14;NA;19.4758441;172.9364028
24/07/2009;14;NA;17.44225417;153.713976
25/07/2009;14;0;15.93793368;171.6541277
26/07/2009;14;0.008333333;15.46350417;233.7587899
27/07/2009;14;0.027777778;16.16020382;271.065186
28/07/2009;14;0.225694443;19.27894097;184.1900756
29/07/2009;14;0;17.20252257;274.8527972
30/07/2009;14;0.074999999;18.37080104;153.4801564
31/07/2009;14;0.008333334;16.49923889;210.7867372
01/08/2009;14;0.002083333;15.57767882;282.7411188
02/08/2009;14;0.097916665;17.14440833;244.4365665
03/08/2009;14;0.054861111;18.79501736;132.5324231
04/08/2009;14;0;17.02888542;203.8626682
05/08/2009;14;0.006944445;17.51517986;264.2356055
06/08/2009;14;0.025694445;19.60582292;296.4236621
07/08/2009;14;0.004195804;20.13688889;289.2226512
08/08/2009;14;0;20.39320035;271.6477916
09/08/2009;14;0.027083333;20.63958264;190.7639716
10/08/2009;14;0.067132866;20.00106076;190.525446
11/08/2009;14;0.001388889;18.38670486;204.0867666
12/08/2009;14;0.011805556;16.53576597;153.3443407
13/08/2009;14;0;16.32439792;201.4998938
14/08/2009;14;0.000694444;14.77496389;250.4938502
15/08/2009;14;0.004861111;14.81045972;214.5293355
16/08/2009;14;0.000694444;NA;NA
17/08/2009;14;0.039583334;NA;NA
18/08/2009;14;0;15.82857743;121.4566325
19/08/2009;14;0.004166667;15.20859826;218.5765143
20/08/2009;14;0.005555556;17.62012431;272.5645376
21/08/2009;14;0;21.7585816;226.7376562
22/08/2009;14;0;18.57626875;203.739916
23/08/2009;14;0.007638889;15.86035;247.3059591
24/08/2009;14;0.006944444;16.47906701;248.5795192
25/08/2009;14;0;18.66266111;271.1902178
26/08/2009;14;0.011111111;18.00769965;116.9006575
27/08/2009;14;0.001388889;16.97986875;205.1367805
28/08/2009;14;0;19.11710799;190.290748
29/08/2009;14;0.007638889;16.29275521;130.678811
30/08/2009;14;0.010416667;12.79880972;152.0511636
31/08/2009;14;0.090277776;13.27187604;179.5080568
01/09/2009;14;0;16.27077847;114.7825071
02/09/2009;14;0;18.02284306;178.8744685
03/09/2009;14;0.002777778;15.7832316;161.5041729
04/09/2009;14;0.018055556;14.9970066;94.02619095
05/09/2009;14;0.846527774;13.78063993;179.0576706
06/09/2009;14;0.94097222;13.53506701;141.1144372
07/09/2009;14;0.977777773;14.08723438;105.0204924
08/09/2009;14;0.916666664;15.74532361;154.467084
09/09/2009;14;0.818055555;18.43468021;203.5886281
10/09/2009;14;0.74375;17.12019688;137.5686016
11/09/2009;14;0.792361112;14.08332986;196.7766894
12/09/2009;14;0.800000009;13.87604167;193.5700426
13/09/2009;14;NA;13.21305972;166.5692426
14/09/2009;14;NA;13.81815382;173.0207087
15/09/2009;14;0.600000024;14.50605556;174.0682479
16/09/2009;14;0.842361107;13.88709965;169.682405
17/09/2009;14;0.887500001;12.90609063;200.9851862
18/09/2009;14;0.90625;12.43370208;191.0820711
19/09/2009;14;0.891666665;12.76802396;194.5394034
20/09/2009;14;0.862500001;14.31832708;203.3151352
21/09/2009;14;0.93263889;14.13254896;150.0079622
22/09/2009;14;0.927083329;13.14404132;178.0815195
23/09/2009;14;0.912499992;14.82285868;135.8330444
24/09/2009;14;0.897222211;13.61377535;90.36596766
25/09/2009;14;0.98402778;12.57434549;174.6781942
26/09/2009;14;0.907638883;13.85146389;144.5916338
27/09/2009;14;0.88055555;14.31937257;52.53233297
28/09/2009;14;0.954861107;NA;NA
29/09/2009;14;1.026388886;NA;NA
30/09/2009;14;0.971527776;NA;NA
01/10/2009;14;1.309722231;NA;NA
02/10/2009;14;1.458333325;NA;NA
03/10/2009;14;1.433333327;NA;NA
04/10/2009;14;1.827777766;NA;NA
05/10/2009;14;1.896527767;NA;NA
06/10/2009;14;1.874305549;9.248320278;105.2850774
07/10/2009;14;1.603496492;11.38727882;131.5017822
08/10/2009;14;1.324305541;11.76845486;114.3504661
09/10/2009;14;1.651388885;8.917844792;98.167292
10/10/2009;14;1.895833321;6.844236458;128.1453447
11/10/2009;14;1.99652777;8.364533333;42.84722925
12/10/2009;14;1.954166662;8.983117361;70.56964325
13/10/2009;14;2.37569444;7.219883333;109.8168566
14/10/2009;14;2.906250011;5.665576389;133.1721026
15/10/2009;14;2.832638892;4.975380556;125.6071746
16/10/2009;14;2.809027768;5.106673264;139.9429903
17/10/2009;14;2.863888892;6.304320833;27.42050627
18/10/2009;14;2.880555556;7.058362847;85.60727209
19/10/2009;14;2.740972231;5.705590625;120.9027281
20/10/2009;14;2.394444437;7.794328125;74.96751884
21/10/2009;14;2.607638873;7.282060069;112.7102757
22/10/2009;14;2.813888889;7.101275694;76.53953239
23/10/2009;14;2.65069444;7.538787153;21.85436505
24/10/2009;14;2.712499988;7.641170139;39.38595863
25/10/2009;14;2.516666648;7.948597222;62.61595791
26/10/2009;14;2.292361094;10.77164405;47.71312423
27/10/2009;14;2.270833311;10.3690316;20.3587231
28/10/2009;14;2.393055538;NA;NA
29/10/2009;14;2.538194431;NA;NA
30/10/2009;14;2.543055535;NA;NA
31/10/2009;14;2.645833325;6.410790451;77.10054999
01/11/2009;14;2.904861111;5.065505556;70.73914892
02/11/2009;14;3.089583339;5.451808333;33.69107891
03/11/2009;14;2.903472242;7.421765972;28.85928999
04/11/2009;14;2.86527778;7.058352639;14.44330176
05/11/2009;14;3.481944455;3.137014653;9.143180874
06/11/2009;14;3.393750005;5.510753819;11.6075502
07/11/2009;14;2.956249991;7.607766319;20.18088675
08/11/2009;14;2.915277792;7.003581944;32.52195829
09/11/2009;14;3.127083356;6.164712153;12.96686332
10/11/2009;14;3.42430556;5.090473958;20.52034258
11/11/2009;14;3.035416678;5.332360764;10.7484708
12/11/2009;14;3.143750014;5.204189583;13.61822007
13/11/2009;14;3.31249999;5.447383681;9.442064589
14/11/2009;14;3.163636373;7.364164583;5.918607089
15/11/2009;14;2.84722222;9.877597917;20.9669522
16/11/2009;14;2.604861097;8.898718403;41.19946369
17/11/2009;14;2.629861093;8.337536806;12.4878097
18/11/2009;14;2.753472223;8.740364236;36.67541282
19/11/2009;14;2.936805569;8.261253125;6.293992818
20/11/2009;14;2.95000002;9.439376389;10.96566624
21/11/2009;14;2.781250006;9.828075694;43.26982357
22/11/2009;14;2.648611099;8.168035069;31.49146271
23/11/2009;14;2.700694419;9.165801736;8.945753142
24/11/2009;14;2.865277775;NA;NA
25/11/2009;14;2.884027771;8.353696528;37.89272388
26/11/2009;14;2.627777776;NA;NA
27/11/2009;14;3.047142889;NA;NA
28/11/2009;14;NA;NA;NA
29/11/2009;14;NA;NA;NA
30/11/2009;14;NA;NA;NA
01/12/2009;14;NA;NA;NA
02/12/2009;14;NA;NA;NA
03/12/2009;14;NA;NA;NA
04/12/2009;14;NA;3.960955556;4.408559236
05/12/2009;14;NA;5.024009722;9.651711453
06/12/2009;14;NA;3.500877778;20.78411593
07/12/2009;14;NA;5.934166319;9.459661024
08/12/2009;14;NA;5.396387847;10.26245785
09/12/2009;14;NA;4.688807986;9.63625283
10/12/2009;14;NA;5.413021528;10.50022102
11/12/2009;14;NA;5.040721181;4.940635104
12/12/2009;14;NA;3.921607292;16.36557675
