"t";"Ta";"G";"Ws";"Q1";"Q2";"Q3";"Q4"
"2009-06-18";13.8436756944444;336.617631053241;2.35107881944444;1.23194444427888;0.898214286858483;NA;0.153472223060413
"2009-06-19";14.5388819444444;301.92737837963;2.93225;0.892361120631298;0.554166664524624;NA;0.0555555552968549
"2009-06-20";12.6143413194444;207.122231107639;3.061158125;0.959027780840794;0.670138894166383;1.19749999251217;0.0326388890130652
"2009-06-21";13.2077333333333;292.327952991898;2.61837708333333;1.11041666236189;0.679166668249915;0.839160844683647;0.0402777781710029
"2009-06-22";13.4055555555556;251.124716232639;1.30216944444444;1.299999995778;0.899305554882934;0.900000006950402;0.0527777779950864
"2009-06-23";15.98234375;316.678890572917;1.02966111111111;0.992361117568281;0.821527783396758;0.798601400966827;0.125694445127414
"2009-06-24";16.6689194444444;361.898235653935;1.62426701388889;0.891666664638453;0.318750003145801;0.953146855157988;0.0902777782434391
"2009-06-25";17.59999375;334.824418819444;1.86315277777778;0.57986111442248;0.772916663334602;0.546153850384526;0.0965277774052488
"2009-06-26";17.8412989583333;202.404247899306;2.10359131944444;0.906250000827842;0.231250003290673;0.476223782121718;0.0263888890234132
"2009-06-27";17.8790135416667;333.509135289352;4.32925833333333;0.758333335113194;0.351388897643321;0.435664336893942;0.0541666680429546
"2009-06-28";16.8869104166667;295.370733431713;2.63364131944444;0.649305560315649;0.175694447424677;0.276388892334782;0.0131944444858366
"2009-06-29";17.570775;270.080070190972;1.58227465277778;0.694444454999434;0.342361119161878;0.420833338000294;0.0791666655697755
"2009-06-30";17.8424614583333;251.559356822917;1.00898506944444;0.684027791437176;0.26319444200231;0.679166672906527;0.0611111131082806
"2009-07-01";21.7138888888889;276.485867291667;0.8833625;0.637500001945429;0.086805556849059;0.594444453716278;0.0298611115043362
"2009-07-02";21.5842569444444;284.18915646412;1.07485555555556;0.587500007616149;0.266666670122908;0.459027771061907;0.0638888879782623
"2009-07-03";21.8151645833333;332.431072771991;1.05109027777778;0.593750005380974;0.109027778833277;0.359027778057174;0.0749999998240835
"2009-07-04";22.6504138888889;337.799589010417;1.61631180555556;0.73263890006476;0.011805555731472;0.54236111148364;0.0236111117216448
"2009-07-05";19.7237336805556;181.976812395833;1.90857638888889;0.674305563171704;0;0.304861111566424;0.133333331750085
"2009-07-06";19.5590496527778;261.675192355324;2.40086111111111;0.503472230293684;0.0312499997412993;0.216666668912189;0.0715277771879401
"2009-07-07";18.7171614583333;247.92633458912;1.78074548611111;0.797222229755586;0.0638888893752461;0.146527777891606;0.122916667773906
"2009-07-08";17.7160642361111;271.239577702546;2.85915520833333;0.60347222454018;0.0680555565696623;0.0805555567559268;0.0527777784090076
"2009-07-09";15.9969100694444;236.33715125;2.82905347222222;0.601388897125919;0.169444445520639;0.0951388903065687;0.0909722235260738
"2009-07-10";14.7108180555556;299.296312881944;3.56665381944444;0.656250007864501;0.295833326876163;0.12083333513389;0.00763888910619749
"2009-07-11";14.8100569444444;232.254350237269;2.69383229166667;0.729166678256459;0.1993055584737;0.202777782144646;0.0909722215599483
"2009-07-12";14.281078125;235.740976608796;3.02465625;0.801388893483414;0.200694446089781;0.299305563792586;0.0930555555969477
"2009-07-13";16.3169826388889;214.574599780093;1.77015;0.788888899402486;0.315277778077871;0.313194453250617;0.0256944450342821
"2009-07-14";18.1187989583333;253.565241869213;1.885009375;0.741666673165229;0.190972224395308;0.256250005629327;0.0145833332402011
"2009-07-15";19.6450072916667;255.846933020833;1.08958993055556;0.711111120258769;0.308333337462197;0.157638891289631;0.0368055568283632
"2009-07-16";20.4131434027778;257.722491516204;1.27017708333333;0.818055571574303;0.323611120382945;0.12361111295306;0.0215277783055273
"2009-07-17";19.9187430555556;307.389111521991;2.28775347222222;0.766666672295994;0.314583338486652;0.103472223764078;0.0388888894683785
"2009-07-18";19.4702774305556;164.817601672454;1.95888958333333;0.729166673289405;0.122916664669497;0.0763888900271719;0.0201388890855015
"2009-07-19";17.4120847222222;149.91974087963;2.1203625;0.67083334384693;0.527083327528089;0.105555557283676;0.00694444454792473
"2009-07-20";17.1062399305556;230.596961336806;2.31217847222222;0.603472229714195;0.379861110873107;0.211111114256912;0.0395833333540294
"2009-07-21";15.3190607638889;231.435753263889;3.44994513888889;0.820833344840341;0.338194454347508;0.63888890379005;0.0402777779640423
"2009-07-22";17.5487965277778;283.18134974537;2.31481006944444;0.789610398280156;0.151807232075427;0.371052637696266;0.0354430378426479
"2009-07-23";19.4758440972222;172.936402783565;1.70165659722222;NA;NA;NA;NA
"2009-07-24";17.4422541666667;153.71397599537;1.52715625;0.5;0.100000001490116;NA;NA
"2009-07-25";15.9379336805556;171.654127725694;1.99707743055556;0.80069445239173;0.249305557097412;0.5;0
"2009-07-26";15.4635041666667;233.758789924769;2.96311284722222;0.755555567228132;0.166666669822815;1.07916668336838;0.0256944443099201
"2009-07-27";16.1602038194444;271.065186041667;2.52700486111111;0.85972223410176;0.453472226806399;0.934722217213776;0.012500000341485
"2009-07-28";19.2789409722222;184.190075636574;1.85658159722222;0.822222230955958;0.252083338434911;0.584722224726444;0.0256944447238412
"2009-07-29";17.2025225694444;274.852797175926;2.19724166666667;0.72777778427634;0.186805559218758;0.833333344147024;0.0451388886819283
"2009-07-30";18.3708010416667;153.480156412037;2.10141666666667;0.734722232859995;0.337500001976473;0.834722214223196;0.0319444440926114
"2009-07-31";16.4992388888889;210.786737181713;4.42289548611111;0.803472228348255;0.168055559301542;0.487500003125104;0.10486111127668
"2009-08-01";15.5776788194444;282.741118831019;2.59725208333333;0.822916673289405;0.446527785983764;0.614583343474401;0.0694444444444444
"2009-08-02";17.1444083333333;244.436566533565;2.09422430555556;0.890277788663904;0.21111111358429;0.715277780106084;0.0284722217669089
"2009-08-03";18.7950173611111;132.532423136574;1.96858611111111;0.647916674200031;0.127083334657881;0.730555561940289;0.0305555558039082
"2009-08-04";17.0288854166667;203.862668188657;2.26468263888889;0.652777784400516;0.234027782972488;0.629166670712746;0.031249999637819
"2009-08-05";17.5151798611111;264.235605543981;1.09651215277778;0.618750005960464;0.097916667918778;1.0097222325599;0.0187500000724362
"2009-08-06";19.6058229166667;296.423662112269;0.89968125;0.49513889518049;0.20069444562412;0.468055557097412;0.0506944440615674
"2009-08-07";20.1368888888889;289.222651157407;1.76029479166667;0.625000010141068;0.213888888506012;0.306249999958608;0.0250000007347101
"2009-08-08";20.3932003472222;271.647791568287;3.10984270833333;0.713888893731766;0.0548611116699046;0.480555553144465;0.0215277777881258
"2009-08-09";20.6395826388889;190.76397162037;1.80126979166667;0.853472223919299;0.0430555561971333;0.461111119068745;0.0305555563213097
"2009-08-10";20.0010607638889;190.52544599537;0.796475694444444;0.733333342191246;0.0416666672875483;0.321527778791885;0.0388888881748749
"2009-08-11";18.3867048611111;204.086766626157;1.44349270833333;0.713888894973529;0.0340277782848311;0.206249999192854;0.0993055569318434
"2009-08-12";16.5357659722222;153.344340717593;1.97692083333333;0.77430555721124;0.0659722232052849;0.514583329152729;0.0986111134601136
"2009-08-13";16.3243979166667;201.499893755787;2.65207708333333;0.786805564744605;0.0847222235364218;0.625874124779984;0.0694444443927043
"2009-08-14";14.7749638888889;250.493850173611;3.13574548611111;0.677083337679505;0.0979166681774787;0.488888897001743;0.145833334212916
"2009-08-15";14.8104597222222;214.52933546875;2.01399166666667;0.927777788498335;0.16250000278362;0.806944446948667;0.013194444641057
"2009-08-16";NA;NA;NA;0.731944453799063;0.187500003932251;0.352777783345017;0.0875000000103481
"2009-08-17";NA;NA;NA;0.753472226568395;0.122222224043475;0.484722223184589;0.038194445375767
"2009-08-18";15.8285774305556;121.456632459491;2.88585138888889;0.757638895263275;0.24375000451174;0.331944446441614;0.17291666696676
"2009-08-19";15.2085982638889;218.576514305556;2.08914652777778;0.735416675400403;0.316666667349637;0.622222226837443;0.0833333337472545
"2009-08-20";17.6201243055556;272.564537586806;2.67284548611111;0.710416669439939;0.155555558183955;0.36319444488941;0.0284722221290899
"2009-08-21";21.7585815972222;226.737656221065;3.28266354166667;0.563888893773158;0.075000001117587;0.177777776028961;0.195833332733148
"2009-08-22";18.57626875;203.739915989583;1.9100625;0.578472227479021;0.17430555794595;0.581250000434617;0.0993055535687341
"2009-08-23";15.86035;247.305959068287;1.64906597222222;0.846527787753278;0.339583342636211;0.402083333322985;0.323611121469488
"2009-08-24";16.4790670138889;248.579519212963;1.46045;0.791666662527455;0.334027785135226;0.600000001334896;0.0722222219531735
"2009-08-25";18.6626611111111;271.190217841435;3.70047152777778;0.749999996895591;0.124305555959129;0.516666674883002;0.124305558908317
"2009-08-26";18.0076996527778;116.900657546296;1.80240416666667;0.811805569463307;0.193055560708874;0.626388884718632;0.0222222226568394
"2009-08-27";16.97986875;205.136780520833;1.97404722222222;0.910416674075855;0.123611113366981;0.33611111358429;0.0840277782537871
"2009-08-28";19.1171079861111;190.290748043981;2.29404444444444;0.803472221725517;0.232638895615108;0.648611114360392;0.1256944473005
"2009-08-29";16.2927552083333;130.678810972222;3.22971319444444;0.794444445727599;0.0993055570353235;0.24583333497867;0.166666663613998
"2009-08-30";12.7988097222222;152.051163587963;2.85002326388889;0.860416671882073;0.570138881966058;1.12500001221067;0.0527777787194484
"2009-08-31";13.2718760416667;179.50805681713;2.04007847222222;0.816666658760773;0.675694449597763;0.721527784648869;0.0916666657560401
"2009-09-01";16.2707784722222;114.782507100694;2.30554027777778;0.797916668570704;0.631944453033308;0.65763889454926;0.106249999772343
"2009-09-02";18.0228430555556;178.874468483796;2.549059375;0.757638895263275;0.486111120476077;0.418055562923352;0.0680555551726784
"2009-09-03";15.7832315972222;161.504172934028;2.41148645833333;0.866666674613952;0.271527782289518;0.358333342501686;0.239583334057695
"2009-09-04";14.9970065972222;94.026190954861;3.61537708333333;0.926388891827729;0.412500009768539;0.689583336727487;0.313194447766161
"2009-09-05";13.7806399305556;179.05767056713;6.19048159722222;0.85138889340063;0.601388899143785;0.924305555617644;0.113888888102439
"2009-09-06";13.5350670138889;141.114437158565;3.37692256944444;1.225694441547;0.772222222139438;0.729861121210788;0.384722221177071
"2009-09-07";14.087234375;105.020492378472;2.60619131944444;1.09236111181478;0.743750005339583;0.948611116140253;0.0458333338093427
"2009-09-08";15.7453236111111;154.467083958333;2.16111805555556;1.24722222300867;0.813888891496592;1.13216783955589;0.0388888890544574
"2009-09-09";18.4346802083333;203.588628096065;1.25765208333333;0.918055559198061;0.643750005763852;0.553472230624822;0.0284722224395308
"2009-09-10";17.120196875;137.568601628472;1.88917715277778;0.649305566938387;0.420138893855942;0.885416657715622;0.0312499994308584
"2009-09-11";14.0833298611111;196.776689415509;2.12647777777778;1.09305556408233;0.636134455997904;0.712264159378016;0.0284722220256097
"2009-09-12";13.8760416666667;193.570042575231;1.71477465277778;0.575000017881394;NA;NA;0.233333341280619
"2009-09-13";13.2130597222222;166.569242552083;2.58945104166667;NA;NA;NA;NA
"2009-09-14";13.8181538194444;173.020708663194;4.14127430555556;0.699999988079071;0.5;0.800000011920929;0
"2009-09-15";14.5060555555556;174.068247887731;2.96752569444444;1.37291666906741;0.793750005049838;0.7555555558453;0.0756944454171591
"2009-09-16";13.8870996527778;169.682404976852;2.30539756944444;1.19236110937264;0.827777775832348;0.520138894673437;0.151388888454272
"2009-09-17";12.906090625;200.985186197917;1.55396805555556;1.24930556325449;0.915277776101397;0.726388898988565;0.0687499986444082
"2009-09-18";12.4337020833333;191.082071053241;0.673437847222222;1.43402777363857;0.783333337244888;0.896527772976292;0.0854166674220728
"2009-09-19";12.7680239583333;194.539403402778;0.968792708333333;1.70277778597342;0.895833333126372;0.800000015232298;0.0451388887854086
"2009-09-20";14.3183270833333;203.315135190972;1.30810104166667;1.51388888640536;0.881250007129791;0.778472227303104;0.0909722208355864
"2009-09-21";14.1325489583333;150.007962239583;1.41948298611111;0.98194444593456;0.743750003683898;0.719444449835767;0.122916663738175
"2009-09-22";13.1440413194444;178.081519519676;2.34017534722222;1.30138888872332;1.04097221895225;0.368055563316577;0.0645833343474401
"2009-09-23";14.8228586805556;135.833044398148;4.45306215277778;1.12638888922003;1.00069443695247;1.0333333484725;0.145833330384145
"2009-09-24";13.6137753472222;90.365967662037;3.06556180555556;1.1402777797646;0.898611111773385;1.0361111211694;0.0604166671012839
"2009-09-25";12.5743454861111;174.678194207176;2.56307222222222;1.22500000149012;1.17291667581432;0.83124999805457;0.0465277787297965
"2009-09-26";13.8514638888889;144.591633778935;1.95948819444444;1.1618055568801;0.903472220421665;0.787500009044177;0.0902777771568961
"2009-09-27";14.3193725694444;52.53233296875;1.66724097222222;1.1812499958194;1.19097222491271;0.568055569142517;0.123611109486471
"2009-09-28";NA;NA;NA;1.45902777049276;1.29930554495917;0.967361126871158;0.0395833343888323
"2009-09-29";NA;NA;NA;1.02986110291547;1.33611110887594;0.767361119648235;0.131249997557865
"2009-09-30";NA;NA;NA;1.28402777637045;1.42986110390888;1.29513889582207;0.506250000714014
"2009-10-01";NA;NA;NA;1.76180556043983;1.45138888495664;1.44374998338107;0.152083336582614
"2009-10-02";NA;NA;NA;1.51736111028327;1.87013887903757;1.14722222845174;0.0618055557521681
"2009-10-03";NA;NA;NA;1.93958332803514;1.87986109840373;1.22500001038942;0.143749997588909
"2009-10-04";NA;NA;NA;1.94791666749451;1.95972219647633;1.14513888686068;1.3756944462657
"2009-10-05";NA;NA;NA;1.71944444585178;1.98124999801318;1.56319445092231;0.712500001769513
"2009-10-06";9.24832027777778;105.285077407407;1.72086506944444;1.63402778117193;2.0756944388979;1.96944444761094;0.577777775521908
"2009-10-07";11.3872788194444;131.501782193287;2.49677256944444;1.65069443525539;1.64374999495016;1.52222222881392;0.640972226495958
"2009-10-08";11.7684548611111;114.350466064815;2.40722951388889;1.54513888019654;1.43125000492566;1.55486113252118;0.643055564672169
"2009-10-09";8.91784479166667;98.1672920023148;2.13369965277778;2.24722222859661;1.93888888590866;2.11180555903249;0.624999998396056
"2009-10-10";6.84423645833333;128.145344675926;1.52366666666667;1.95069443061948;2.50208331975672;2.14583331274076;2.15694444352347
"2009-10-11";8.36453333333333;42.8472292534722;2.41270520833333;2.04444443765614;2.17291665077209;2.3222222254715;2.09513888715042
"2009-10-12";8.98311736111111;70.5696432523148;0.93695;1.69861110506786;2.09861110399167;2.41388887384285;1.75347221451294
"2009-10-13";7.21988333333333;109.816856643519;3.40361527777778;1.90138887696796;2.34305555497607;2.21041666985386;0.340972221197768
"2009-10-14";5.66557638888889;133.172102575231;2.97142326388889;2.16597222164273;2.65138888855775;2.89513888541195;0.0243055558659964
"2009-10-15";4.97538055555556;125.607174577546;3.373428125;2.35625000215239;2.48402776817481;2.51041665383511;1.30902777612209
"2009-10-16";5.10667326388889;139.942990347222;3.37532152777778;2.31666666103734;2.58333333705862;2.91041667345498;1.4215277782124
"2009-10-17";6.30432083333333;27.4205062673611;4.91044375;2.89097221775187;2.7604166654249;2.6743055474427;0.0229166659216085
"2009-10-18";7.05836284722222;85.6072720949074;3.73332881944444;2.67499999867545;2.67638888706764;2.75763887746467;1.40069443773892
"2009-10-19";5.705590625;120.902728084491;1.53058611111111;2.82638888557752;2.80972220169173;2.47569444651405;2.33125000462557
"2009-10-20";7.794328125;74.9675188425926;2.70807083333333;2.42916667130258;2.50208332472377;2.38749999884102;1.96666667093006
"2009-10-21";7.28206006944444;112.71027572338;3.14558472222222;2.6159722155167;2.50347224126259;2.28680554818776;1.24930556672108
"2009-10-22";7.10127569444444;76.5395323900463;4.50647326388889;2.49236110349496;2.35416666418314;2.55208332339923;1.54930556637959
"2009-10-23";7.53878715277778;21.8543650520833;3.96560451388889;2.3138888809416;2.46736110912429;2.56736110233598;1.99374999488807
"2009-10-24";7.64117013888889;39.3859586342593;1.884665625;2.7249999874168;2.33194443210959;2.07222221429563;2.08194444054324
"2009-10-25";7.94859722222222;62.6159579108796;2.03711111111111;2.28958332373036;2.72777778241369;2.11666665950583;1.39166666013706
"2009-10-26";10.7716440519324;47.7131242303241;2.73786788949275;2.25416666269302;2.18402777984738;2.51180555888762;1.35972221961452
"2009-10-27";10.3690315972222;20.3587230960648;2.35157222222222;2.1076388772991;2.12708332430985;2.77708332571718;0.852083337338021
"2009-10-28";NA;NA;NA;2.37222222487132;2.17291666484541;2.44444444304746;1.17291666401757
"2009-10-29";NA;NA;NA;2.16111110895872;2.54097219639354;1.64444444582073;1.32708333370586
"2009-10-30";NA;NA;NA;2.21041665433182;2.28680555356873;1.97777777915407;2.02847221721378
"2009-10-31";6.41079045138889;77.1005499855324;2.98471493055556;2.92152778266205;2.59236110374331;3.04374998973476;0.849305560760614
"2009-11-01";5.06550555555556;70.7391489236111;3.34932847222222;3.32152777413527;2.81388887597455;2.93680553096864;1.97986111965858
"2009-11-02";5.45180833333333;33.691078912037;3.98117881944444;3.11041667560736;2.68749999668863;3.08611111793046;2.28541666952272
"2009-11-03";7.42176597222222;28.859289994213;1.63613125;3.05763889186912;2.62222220997016;2.60763888661232;2.56319444709354
"2009-11-04";7.05835263888889;14.4433017604167;2.90962513888889;2.4798611195551;2.61319443252352;2.4722222207735;1.56319444502393
"2009-11-05";3.13701465277778;9.14318087384259;4.40856444444444;3.13888888226615;3.21875000993411;3.13333333449231;1.52569445212268
"2009-11-06";5.51075381944444;11.6075502025463;1.57659305555556;3.13958333334368;3.07361111541589;3.09861111061441;1.90277777462163
"2009-11-07";7.60776631944444;20.1808867534722;2.03489652777778;2.69166666434871;2.98958333333333;2.59444443674551;2.57083333242271
"2009-11-08";7.00358194444444;32.5219582928241;2.47773159722222;2.56874999321169;2.77847222983837;2.47499999010728;2.84513890096504
"2009-11-09";6.16471215277778;12.9668633159722;1.82348958333333;2.50277777181731;2.85277776916822;3.227083336148;2.19652777330743
"2009-11-10";5.09047395833333;20.5203425810185;2.80787673611111;4.03402776519457;2.93819444792138;3.84722222843104;2.12708333548572
"2009-11-11";5.33236076388889;10.7484708043981;1.79198368055556;2.98194444013966;3.04166665673256;4.14195806246537;2.7319444535921
"2009-11-12";5.20418958333333;13.6182200694444;1.80739548611111;2.92430555737681;3.06041667030917;3.24652776660191;2.89444443355832
"2009-11-13";5.44738368055556;9.44206458912037;1.11058854166667;2.72152778175142;2.97708331959115;3.85000000562933;2.19999998849299
"2009-11-14";7.36416458333333;5.91860708912037;2.64767708333333;3.1680555600259;2.84027777612209;3.66388888532917;2.21805555642479
"2009-11-15";9.87759791666667;20.9669521990741;2.49620243055556;2.41458332911134;2.88333334939347;2.63263887663682;1.73333334933139
"2009-11-16";8.89871840277778;41.1994636921296;2.65856736111111;2.44722221957313;2.758333336148;3.0763888793687;2.01250000567072
"2009-11-17";8.33753680555555;12.4878097048611;2.38107569444444;2.64374998211861;2.73263888474968;2.69166666062342;2.08263889700174
"2009-11-18";8.74036423611111;36.6754128240741;4.48017291666667;2.38541666169961;2.76250000711944;2.39305555075407;1.94583334287422
"2009-11-19";8.261253125;6.29399281828704;6.24781006944444;2.52083332836628;2.87222220003605;2.79027775343922;2.43402777679472
"2009-11-20";9.43937638888889;10.9656662384259;5.27986076388889;2.83263889451822;2.73402778100636;2.67499999929633;2.2402777771155
"2009-11-21";9.82807569444445;43.2698235706019;4.78101631944444;2.37708332555162;2.68263888731599;2.73055555547277;2.46597222197387
"2009-11-22";8.16803506944444;31.4914627083333;2.39949340277778;2.57569442772203;2.87986112572253;2.51875000219378;2.26874999784761
"2009-11-23";9.16580173611111;8.94575314236111;3.69332256944444;2.33680554727713;2.23541666401757;2.35069445313679;1.82708332133997
"2009-11-24";NA;NA;NA;2.48611109703779;2.85624997814496;2.76666667664217;2.22708332993918
"2009-11-25";8.35369652777778;37.8927238773148;4.08380243055556;2.73333332687616;2.5763888872332;3.26041665983697;1.4979166733101
"2009-11-26";NA;NA;NA;2.15416666865349;2.57499999139044;2.3472222197387;2.34791666786704
"2009-11-27";NA;NA;NA;2.51180555837022;2.68194444146421;2.75763887746466;2.17152777076181
"2009-11-28";NA;NA;NA;2.95000000711944;3.29861110531621;3.27016129416804;2.64761905395795
"2009-11-29";NA;NA;NA;2.67647058823529;3.25882357008317;NA;NA
"2009-11-30";NA;NA;NA;NA;NA;NA;NA
"2009-12-01";NA;NA;NA;NA;NA;NA;NA
"2009-12-02";NA;NA;NA;NA;NA;NA;NA
"2009-12-03";NA;NA;NA;NA;NA;NA;NA
"2009-12-04";3.96095555555556;4.40855923611111;3.32879722222222;NA;NA;NA;NA
"2009-12-05";5.02400972222222;9.6517114525463;1.29634722222222;NA;NA;NA;NA
"2009-12-06";3.50087777777778;20.7841159259259;3.13180347222222;NA;NA;NA;NA
"2009-12-07";5.93416631944444;9.45966102430556;3.41823125;NA;NA;NA;NA
"2009-12-08";5.39638784722222;10.2624578530093;2.32658715277778;NA;NA;NA;NA
"2009-12-09";4.68880798611111;9.63625282986111;1.94727708333333;NA;NA;NA;NA
"2009-12-10";5.41302152777778;10.5002210243056;1.37926979166667;NA;NA;NA;NA
"2009-12-11";5.04072118055556;4.94063510416667;1.61991319444444;NA;NA;NA;NA
"2009-12-12";3.92160729166667;16.3655767476852;2.37542951388889;NA;NA;NA;NA
"2009-12-13";2.13526666666667;22.9612279050926;2.12983715277778;NA;NA;NA;NA
"2009-12-14";1.15880833333333;33.6805668113426;1.12252291666667;NA;NA;NA;1.61428572450365
"2009-12-15";0.846839583333333;25.8479375752315;0.503297569444444;NA;NA;NA;2.93402777860562
"2009-12-16";-0.466255555555556;17.0823923263889;2.31380416666667;NA;NA;NA;3.73124999966886
"2009-12-17";-0.840741319444444;7.68129634837963;3.05539513888889;NA;NA;NA;4.23124997400575
"2009-12-18";-3.65228090277778;10.8491064236111;3.13106354166667;NA;NA;NA;4.77083333333333
"2009-12-19";-3.22973402777778;19.4499531539352;3.02760381944444;NA;NA;NA;4.62152776536014
"2009-12-20";-5.58997222222222;35.2362526736111;1.19061805555556;4.28571428571429;5.95714289801461;7.85714285714286;4.61388888996508
"2009-12-21";-6.86711840277778;15.4846513194444;2.99176111111111;4.99583334061835;4.75486111392577;5.73819445239173;5.10833334177732
"2009-12-22";-3.43545625;13.9600813136574;2.22327569444444;5.32430552774006;4.90138889518049;5.48194445379906;3.58055554992623
"2009-12-23";-0.535252777777778;9.98606480324074;3.95991215277778;4.8312499937084;3.98680555654897;4.88611111417413;3.28611110813088
"2009-12-24";-0.25825625;14.8973526678241;3.63884861111111;4.2166666570637;4.39375001192093;4.42708333002196;3.27361112501886
"2009-12-25";-1.03915243055556;9.26536118634259;2.92102152777778;4.81875000397364;4.61180555489328;3.87499999834432;3.37430557111899
"2009-12-26";0.741310763888889;7.2026414525463;2.85297534722222;4.12152776287662;4.09583334624767;4.32638887398773;3.10972223182519
"2009-12-27";2.64596180555556;7.1363239351852;3.79258194444444;4.12569444874922;4.06666667676634;5.07777777562539;3.1402777797646
"2009-12-28";3.04765208333333;5.12711134259259;3.38685347222222;3.29375000298023;3.56527777761221;4.31319445330236;4.54722222106324
"2009-12-29";1.27086736111111;32.7864355324074;1.90509618055556;3.82500000132455;3.65138889518049;3.52430554644929;4.08611112253533
"2009-12-30";-1.00722013888889;31.7710825752315;0.926618055555556;4.00416666600439;3.77222221758631;4.46249998443657;4.09027776391142
"2009-12-31";-0.636566319444444;11.5115445659722;3.82103854166667;4.34375000993411;4.50138891571098;4.76736110779974;4.32013889536675
"2010-01-01";-1.994971875;19.78110921875;1.81249965277778;4.11666665143437;5.23958334326744;5.35208333780368;4.30694443028834
"2010-01-02";-3.91701041666667;9.04684506944444;1.73116284722222;4.47083330816693;4.99652778274483;5.11041667064031;4.3569444467624
"2010-01-03";-3.76889409722222;16.1414039583333;1.16865347222222;4.71250000430478;4.58402777545982;5.51527778473165;4.99722222238779
"2010-01-04";-6.21385694444444;31.1989918460648;1.15499444444444;5.76041664514277;5.47986111376021;5.86041668057442;4.59166666037507
"2010-01-05";-1.88688090277778;21.319425787037;3.68721041666667;5.1354166848792;4.46250000099341;5.34722221808301;4.57916664414936
"2010-01-06";-1.84336840277778;12.9556769560185;3.07358958333333;4.70277779963281;4.44791666997804;5.76875001026524;4.43750000248353
"2010-01-07";-3.06331041666667;15.9621766550926;1.56045520833333;5.06874998576111;4.54097221957313;5.12916666517655;3.98125000380807
"2010-01-08";-3.26155868055556;15.6748988483796;1.11777673611111;6.29166665176551;4.54305555423101;5.77777777115504;4.289583351877
"2010-01-09";NA;NA;NA;5.13333333532016;5.15277775294251;5.43750000248353;4.89374999784761
"2010-01-10";NA;NA;NA;5.25347226692571;5.23750001026524;5.9791666633553;4.80000001026524
"2010-01-11";NA;NA;NA;4.91666666501098;4.48749998046292;5.82291668156783;4.9979166727927
"2010-01-12";NA;NA;NA;4.83888886537817;4.71944442060259;4.96875000496705;4.53958334028721
"2010-01-13";-1.78746006944444;15.0625268229167;2.08757465277778;4.68680557939741;4.07916666732894;6.01180556416512;4.15833333796925
"2010-01-14";-1.04441398358586;15.0058472727273;4.56546559343434;4.5833333581686;4.49236112833023;5.90624998675452;3.95347221940756
"2010-01-15";-2.09347673611111;6.53514094328704;4.14810763888889;4.66805558568901;4.59166666534212;5.24166666302416;4.37777777926789
"2010-01-16";-1.73928576388889;10.2659836226852;2.59704201388889;4.44791666004393;4.5777777582407;5.73472220202287;4.31527777926789
"2010-01-17";-1.61127604166667;10.9792910011574;4.85774409722222;4.89791666799121;4.7423611043228;5.35416668322351;4.67500000447035
"2010-01-18";-2.80896701388889;11.0674136631944;3.11219965277778;4.36041665077209;4.54652779632145;5.66666667246156;4.83472222503689
"2010-01-19";-2.63066828703704;32.6926095833333;1.12690555555556;4.44305555356873;4.61458334326744;5.84930555356873;3.78611110813088
"2010-01-20";-1.10184895833333;18.5907191724537;1.51375;4.45624999867545;4.28194443550375;5.27499998692009;4.23472223679225
"2010-01-21";-1.63196701388889;14.304670150463;2.90295729166667;3.95076923737159;4.47013887763023;4.86621623586964;3.87847224498788
"2010-01-22";-3.86035729166667;21.9192419502315;2.89361145833333;NA;4.54084506840773;NA;4.0042856999806
"2010-01-23";-4.52645694444444;36.951075;3.37617048611111;NA;NA;NA;NA
"2010-01-24";NA;NA;NA;NA;NA;NA;NA
"2010-01-25";NA;NA;NA;NA;NA;NA;3.84285719054086
"2010-01-26";NA;NA;NA;4.87142862592425;5.72857134682792;6.04285717010498;5.24027777959903
"2010-01-27";NA;NA;NA;6.06527779168553;5.31666668587261;6.75069442225827;4.70347223265304
"2010-01-28";-1.90129791666667;18.2411917476852;4.55057430555556;5.3562499847677;4.81458332306809;6.11458334326744;4.315277773473
"2010-01-29";0.0505496527777778;65.1785307638889;3.72892152777778;4.17916666881906;3.96736111657487;4.7638888772991;3.70833332909064
"2010-01-30";-1.28629678030303;6.63389572758838;0.544259880050505;4.27083330849806;4.07430556830433;5.40972221063243;3.69513889753984
"2010-01-31";-5.55714895833333;52.801094525463;0.0190402777777778;4.89513889286253;4.74305556466182;5.62986109322972;4.710416648123
"2010-02-01";-1.24685069444444;50.9318328819444;1.24266770833333;5.26666663255956;4.90694444212649;5.42777777545982;4.47013888259729
"2010-02-02";-3.95301458333333;24.1840028587963;1.42668958333333;4.89444444245762;4.72013888839218;5.53958333366447;4.44930555754238
"2010-02-03";NA;NA;NA;5.05208332339923;4.58402775890297;5.61319441596667;4.42013889592555
"2010-02-04";NA;NA;NA;4.45625000529819;4.7027777797646;5.71319446795516;3.9451388898823
"2010-02-05";-0.861094791666667;54.5765139583333;1.81752048611111;4.47847223199076;3.97291665607029;5.32013889650504;4.24374999933773
"2010-02-06";-0.174035069444444;45.1583694155093;4.91702916666667;4.2819444404708;4.29027778075801;5.42569445404741;4.01388888061047
"2010-02-07";-1.71295451388889;20.6099325;3.26031145833333;4.84236113727093;4.72222221891085;5.47916665838824;4.40902778506279
